PDB Code,Ligand Name,C-C,C-N,C-O,C-F,C-P,C-S,C-Cl,C-Br,C-I,N-C,N-N,N-O,N-F,N-P,N-S,N-Cl,N-Br,N-I,O-C,O-N,O-O,O-F,O-P,O-S,O-Cl,O-Br,O-I,F-C,F-N,F-O,F-F,F-P,F-S,F-Cl,F-Br,F-I,P-C,P-N,P-O,P-F,P-P,P-S,P-Cl,P-Br,P-I,S-C,S-N,S-O,S-F,S-P,S-S,S-Cl,S-Br,S-I,Cl-C,Cl-N,Cl-O,Cl-F,Cl-P,Cl-S,Cl-Cl,Cl-Br,Cl-I,Br-C,Br-N,Br-O,Br-F,Br-P,Br-S,Br-Cl,Br-Br,Br-I,I-C,I-N,I-O,I-F,I-P,I-S,I-Cl,I-Br,I-I,Total Count,Binding Data
2a5b,2a5b_ligand,3130,853,1065,0,0,8,0,0,0,1146,293,343,0,0,4,0,0,0,7043,1948,2185,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18051,3.93
2cbz,2cbz_ligand,925,251,306,0,0,21,0,0,0,441,115,147,0,0,9,0,0,0,29823,8013,8964,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,370,101,116,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49853,3.93
2gvv,2gvv_ligand,1865,561,619,0,0,23,0,0,0,204,61,64,0,0,2,0,0,0,24012,6425,7074,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,203,67,66,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41498,3.9
1aj7,1aj7_ligand,2095,541,519,0,0,13,0,0,0,256,64,57,0,0,3,0,0,0,1310,325,326,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,190,49,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5807,3.87
1n1t,1n1t_ligand,2019,632,649,0,0,20,0,0,0,194,61,62,0,0,2,0,0,0,81646,23081,24856,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,63,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134000,3.85
1utj,1utj_ligand,1213,323,387,0,0,40,0,0,0,181,48,57,0,0,5,0,0,0,10376,2829,3174,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18868,3.84
1r0x,1r0x_ligand,6195,1631,1740,0,0,50,0,0,0,1938,474,550,0,0,20,0,0,0,56384,14843,17110,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,1837,458,564,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104327,3.83
2hu6,2hu6_ligand,3556,869,953,0,0,18,0,0,0,518,131,152,0,0,2,0,0,0,25250,6899,7396,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45848,3.81
1li6,1li6_ligand,1429,356,378,0,0,18,0,0,0,238,59,67,0,0,3,0,0,0,7443,2073,2165,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,29,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14450,3.8
2hb1,2hb1_ligand,1114,375,349,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,21726,5992,6249,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,47,48,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36288,3.8
1fwv,1fwv_ligand,1140,361,302,0,0,0,0,0,0,73,24,16,0,0,0,0,0,0,14044,3793,4253,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,39,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24358,3.72
1grp,1grp_ligand,866,280,290,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1012,333,339,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3135,3.72
2am4,2am4_ligand,3635,949,961,0,0,37,0,0,0,364,108,106,0,0,4,0,0,0,36268,9849,9917,0,0,237,0,0,0,152,40,38,0,0,1,0,0,0,344,90,92,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63196,3.72
1fwu,1fwu_ligand,1105,351,286,0,0,0,0,0,0,25,9,6,0,0,0,0,0,0,14366,3902,4371,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,39,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24771,3.7
1gz3,1gz3_ligand,11305,3129,3090,0,0,83,0,0,0,2643,706,737,0,0,8,0,0,0,181497,49236,52384,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,2259,641,749,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309975,3.7
1gz4,1gz4_ligand,70293,18303,18634,0,0,330,0,0,0,16214,4288,4327,0,0,78,0,0,0,121227,33832,34749,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,3820,1243,1201,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328920,3.7
1pdz,1pdz_ligand,617,194,231,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17591,4987,5622,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,152,53,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29697,3.7
1wht,1wht_ligand,5289,1506,1829,0,0,53,0,0,0,366,105,121,0,0,2,0,0,0,53331,14353,15998,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93336,3.7
2bjm,2bjm_ligand,2487,676,681,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,195,51,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4153,3.7
2bmz,2bmz_ligand,4011,1236,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26883,7299,8188,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,93,104,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49605,3.7
2fx6,2fx6_ligand,1147,324,393,0,0,31,0,0,0,536,155,176,0,0,13,0,0,0,16100,4432,5158,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28725,3.7
2a8g,2a8g_ligand,3168,832,1029,0,0,11,0,0,0,1159,285,322,0,0,5,0,0,0,7608,2066,2347,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18885,3.69
1c3x,1c3x_ligand,2939,791,853,0,0,30,0,0,0,2976,789,865,0,0,30,0,0,0,39170,11008,11646,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,570,149,168,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,150,159,0,0,6,0,0,0,73008,3.68
1qsc,1qsc_ligand,17811,4272,4929,0,0,90,0,0,0,3344,779,900,0,0,18,0,0,0,37151,9539,10575,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89520,3.68
3pcn,3pcn_ligand,12551,3594,3358,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,230092,64140,64820,0,0,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,263,284,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381197,3.66
1gyy,1gyy_ligand,2927,731,685,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,24857,6658,7356,0,0,198,0,0,0,373,94,92,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44011,3.64
3pcc,3pcc_ligand,16637,4929,4807,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,238681,66899,67352,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978,260,287,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401954,3.62
1d7i,1d7i_ligand,1045,232,237,0,0,0,0,0,0,191,50,46,0,0,0,0,0,0,11598,3045,3304,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,200,209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21103,3.6
2fzk,2fzk_ligand,6591,2178,2061,0,0,5,0,0,0,1664,514,522,0,0,2,0,0,0,58189,16913,18019,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,1250,418,380,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109074,3.6
3jdw,3jdw_ligand,1059,322,345,0,0,25,0,0,0,432,128,139,0,0,11,0,0,0,26063,6872,7316,0,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42996,3.6
1nli,1nli_ligand,1006,252,279,0,0,10,0,0,0,1025,251,273,0,0,10,0,0,0,22272,5947,6624,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38021,3.59
2gsu,2gsu_ligand,3580,1034,1028,0,0,7,0,0,0,1961,519,523,0,0,0,0,0,0,63708,19089,18386,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,374,116,124,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110873,3.59
1vjc,1vjc_ligand,1638,391,453,0,0,29,0,0,0,925,223,255,0,0,17,0,0,0,22159,5973,6708,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,289,84,93,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39486,3.58
1h46,1h46_ligand,4121,1275,1432,0,0,71,0,0,0,445,130,148,0,0,14,0,0,0,41007,11362,13615,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74253,3.57
1v2r,1v2r_ligand,2221,663,775,0,0,57,0,0,0,573,172,202,0,0,15,0,0,0,11895,3277,3740,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,59,70,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24105,3.55
2qwc,2qwc_ligand,3586,1265,1195,0,0,2,0,0,0,426,149,138,0,0,0,0,0,0,47654,13723,14882,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83556,3.55
1vjd,1vjd_ligand,1644,392,449,0,0,29,0,0,0,927,218,257,0,0,17,0,0,0,21239,5677,6335,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,557,166,173,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38342,3.54
1imx,1imx_ligand,2459,583,787,0,0,64,0,0,0,97,26,32,0,0,0,0,0,0,3417,895,1048,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9517,3.52
1gz9,1gz9_ligand,1974,484,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24661,6355,7588,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41712,3.51
1c5o,1c5o_ligand,2450,654,756,0,0,41,0,0,0,482,133,156,0,0,9,0,0,0,30147,8487,8983,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,31,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52797,3.49
1gzc,1gzc_ligand,1332,309,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29335,7578,9144,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48143,3.49
1utn,1utn_ligand,2727,760,887,0,0,54,0,0,0,329,96,108,0,0,4,0,0,0,31141,8612,9928,0,0,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,128,158,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55909,3.49
1moq,1moq_ligand,2687,718,830,0,0,28,0,0,0,323,89,101,0,0,3,0,0,0,46827,12991,14705,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,186,54,67,0,0,2,0,0,0,593,169,195,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80902,3.46
2sim,2sim_ligand,1962,628,610,0,0,11,0,0,0,196,61,62,0,0,1,0,0,0,32461,9279,10301,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55749,3.42
1bxr,1bxr_ligand,25844,7800,8330,0,0,234,0,0,0,12271,3549,3727,0,0,104,0,0,0,468682,133116,144307,0,0,3534,0,0,0,0,0,0,0,0,0,0,0,0,4926,1614,1677,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819782,3.4
1ikt,1ikt_ligand,3938,882,891,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,11846,3225,3391,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,53,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24568,3.4
1l83,1l83_ligand,1900,473,494,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,15502,4320,4483,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,68,62,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27697,3.4
1m83,1m83_ligand,3265,851,891,0,0,29,0,0,0,924,269,273,0,0,11,0,0,0,23969,6451,7034,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,556,156,167,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45044,3.4
1uz4,1uz4_ligand,3111,846,842,0,0,28,0,0,0,244,67,65,0,0,3,0,0,0,62303,16704,18900,0,0,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,30,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103754,3.4
220l,220l_ligand,1834,473,472,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,11899,3305,3480,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,66,65,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21969,3.4
2fzg,2fzg_ligand,6155,2006,1959,0,0,2,0,0,0,1589,483,513,0,0,0,0,0,0,64142,18250,19421,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,1208,414,385,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116969,3.38
1tnh,1tnh_ligand,1206,334,406,0,0,34,0,0,0,175,51,61,0,0,4,0,0,0,17195,4731,5472,0,0,301,0,0,0,147,44,57,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30222,3.37
1v2u,1v2u_ligand,1137,328,394,0,0,38,0,0,0,369,108,123,0,0,9,0,0,0,14329,3970,4545,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,62,75,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25926,3.37
1jlr,1jlr_ligand,6783,1764,1631,0,0,116,0,0,0,3706,974,912,0,0,66,0,0,0,37306,10164,10199,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,2693,810,766,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78447,3.33
1pzo,1pzo_ligand,4593,1236,1353,0,0,31,0,0,0,1302,364,405,0,0,13,0,0,0,19216,5481,5999,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40129,3.32
1pzp,1pzp_ligand,3920,947,1054,0,0,0,0,0,0,1310,355,368,0,0,0,0,0,0,23320,6794,7223,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45481,3.31
5yas,5yas_ligand,742,180,184,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,35765,8816,10438,0,0,184,0,0,0,1482,351,371,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,283,74,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58989,3.26
1v2j,1v2j_ligand,1139,341,399,0,0,34,0,0,0,367,108,120,0,0,8,0,0,0,8200,2216,2538,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,39,45,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15839,3.25
1px4,1px4_ligand,31008,8958,9781,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,573173,163575,170137,0,0,3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13372,3775,4072,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981945,3.23
1br6,1br6_ligand,2441,670,718,0,0,4,0,0,0,1154,301,327,0,0,3,0,0,0,5161,1478,1542,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13818,3.22
1e6s,1e6s_ligand,9167,2656,3275,0,0,37,0,0,0,1189,332,398,0,0,5,0,0,0,98614,25777,30335,0,0,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,229,258,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173744,3.22
1ew9,1ew9_ligand,333,118,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79340,23248,26396,0,0,455,0,0,0,0,0,0,0,0,0,0,0,0,286,104,125,0,0,0,0,0,0,578,187,208,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131515,3.22
1k1y,1k1y_ligand,6791,1797,1755,0,0,43,0,0,0,396,104,106,0,0,3,0,0,0,90997,23120,24790,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150327,3.22
1tog,1tog_ligand,9966,2772,2668,0,0,111,0,0,0,1314,342,350,0,0,22,0,0,0,27301,7309,7753,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,452,119,119,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60818,3.22
6tim,6tim_ligand,625,178,186,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15326,4128,4353,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,181,50,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25168,3.21
1axz,1axz_ligand,2749,671,882,0,0,0,0,0,0,97,25,32,0,0,0,0,0,0,17172,4458,5396,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31499,3.2
1ro7,1ro7_ligand,23818,5806,6379,0,0,236,0,0,0,4328,1065,1154,0,0,50,0,0,0,64602,15222,17386,0,0,348,0,0,0,614,162,174,0,0,4,0,0,0,703,186,195,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142436,3.18
1e6q,1e6q_ligand,9169,2661,3278,0,0,38,0,0,0,1648,448,515,0,0,4,0,0,0,97456,25501,30020,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,177,200,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172374,3.15
1ax0,1ax0_ligand,2121,527,715,0,0,0,0,0,0,226,58,79,0,0,0,0,0,0,19614,5044,6131,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34541,3.13
1af2,1af2_ligand,1337,390,391,0,0,35,0,0,0,326,94,97,0,0,8,0,0,0,7490,1985,2161,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14399,3.1
1ec9,1ec9_ligand,6988,2092,2190,0,0,96,0,0,0,905,286,298,0,0,5,0,0,0,169244,48603,50474,0,0,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282824,3.1
1pu7,1pu7_ligand,6076,1400,1592,0,0,26,0,0,0,2663,628,700,0,0,10,0,0,0,41839,10344,11975,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,67,73,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77832,3.1
